annotation_id,participant_id,participant_type,completion_code,timestamp,created_at,config_version,failed,failure_reason,quiz_score,quiz_total,sanity_checks_passed,sanity_checks_total,response_type,answer,choice,pair_index,description_a,description_b,score_a,score_b
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_304,right,304,make attempts to reach the bowl,reach and push the red bowl then reach the black bowl,59,80
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_529,right,529,reach and make attempts to pick it up,reach and push the cup,62,81
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_489,right,489,attempt to reach the blue towel,only reach the blue towel,64,75
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_66,right,66,reach and try to pick up the cups,reach and pick up the blue cup but drop it before completing the task,58,82
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_111,left,111,does nothing meanigful,reach near the red block,19,28
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_31,right,31,push the bowl on the way to reach the green berick,pick up the green brick and place it on the bowl,60,84
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_398,left,398,reach and move the mug to the left,reach and make attempts to pick it up,89,58
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_747,left,747,reach and make attempts to pick up red than yellow cup,reach and make attempts to pickup the cups,83,58
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_215,left,215,pick up the scrub but drop it before completing thev task,pick up the scissor then pick up the scrub but drop it before completing the task,83,79
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_480,right,480,reach and move the blue towel away from the mat,reach and Move the blue towel slightly to the right on the mat,62,88
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_744,right,744,reach and make attempts to pick the blue cup,reach and pick up thr blue cup,62,72
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_325,right,325,pick up the pen insteda of the cup,reach and make attempts to pick up the cup but failed to it pick up pen instead of cup,63,80
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_709,right,709,reach the bowl without picking up the cup,reach the cup and many attempts to pick it up,58,84
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_1,same,1,reach only near the green brick,reach only near the green brick,58,60
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_658,right,658,reach only near the tape,reach and move the tape,58,85
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_46,left,46,reach and pick up the blue bowl but put it down before completing the task,reach and attempt to pick up the blue cup,86,57
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_272,left,272,reach and attempt to pick up the toy bear,does nothing meaningful,84,12
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_302,left,302,pick up the black bowl and push all the bowl,make attempt to reach the bowl,77,58
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_661,left,661,only reach near the tape,make attempt to reach the tape,75,57
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_463,left,463,reach near the tape and make attempt to pick it up,make attempts to reach the tape,82,60
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_162,left,162,reach and move the small bottle on the left side,reach and push the small bottle slightly away from its original position,83,68
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_322,left,322,to pick up the black bowl and try to stack it on red,attempts to pick up tjhe bowl,87,59
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_675,left,675,reach and move the tape,attempts to reach the tape,82,61
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_349,left,349,make many attempts to reach the cup,pick up and place the pen to the sheet instead of the cup,83,37
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_233,left,233,many attempts to pick up the yellow duck,many attempta to reach the yellow duck,85,57
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_38,right,38,pick up the blue cup and throw away,pick up the blue cup and try to place it near the red cup,57,74
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_710,left,710,pick up the cup and put it down before completing the task,many attempts to pick up the cup,81,60
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_407,right,407,reach and push away the mug,reach and move the mug on the left,72,84
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_98,right,98,reach and many attempt to pick up the circular token,pick up the circular token and put it on the bowl,72,85
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_524,right,524,reach and move the cup at the end of the table,reach and move the cup on the right side,60,88
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_473,right,473,does nothing meaningful,only reach near the blue towel,31,80
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_471,right,471,just push the towel after does nothing meaingful,reach near the blue towel,56,89
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_60,left,60,pick up the blue cup andtry to  place it near the red,many attempts to pick up the blue cup,76,55
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_655,left,655,reach only near the tape,many attempts to reach the tape,79,60
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_689,right,689,many attempts to reach and pick up the cup,reach and pick up the cup only,62,81
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_544,right,544,reach near the bowl,pick up and put a cup on the bowl,61,100
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_595,left,595,pick up and put a yellow cup on the bowl,many attempts to pick up the bowl,93,62
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_26,same,26,reach only near the green brick,reach only near the green brick,64,65
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_3,right,3,reach only near the brick ,reach near the brick and try to pick it up,56,76
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_356,left,356,attempts to reach near the cup,place the pen on the sheet instead of the cup,64,14
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_205,right,205,reach the scrub only,pick up the scrub and put it down before completing the task,58,87
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_125,left,125,try to reach near the yellow block,does nothing meaningful,73,20
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_311,left,311,reach and move the red bowl near the black,reach and pick up the black bowl only,83,62
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_5,right,5,only reach near the green brick,reach and pick up the green brick but failed to put it on the bowl,58,72
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_220,left,220,reach the yellow duck,attempts to reach the duck,75,55
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_185,right,185,does nothing meaningful,pick up the scrub and put it down before completing the task,11,91
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_147,left,147,reach and move the bottle on the left side again bring its original position.,reach and roll the small bottle,72,61
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_545,left,545,reach only near the bowl,does nothing meaningful,62,19
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_181,same,181,does nothing meaningful,does nothing meaningful,9,9
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_502,right,502,attempts to reach the blue towel,reach and move the does nothing meaningful,58,86
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_520,left,520,reach and move the cup at the end of the table,reach and slightly move the cup from its original position,75,58
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_190,right,190,does nothing meaningful,pick up the scrub and move to the object,13,79
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_508,left,508,reach and move the cup at the end of the table,attempts to reach the cup,78,54
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_727,left,727,pick up the blue cup but drop it before completing the task,many attempts to reach the cups.,86,59
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_492,right,492,reach only near the blue towel,reach and move the blue towel and also move the mat,62,76
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_410,left,410,reach and move the mug to the left,reach and try to move the mug,85,56
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_158,left,158,reach and move the small bottle on the left side,does nothing meaningful,83,56
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_448,left,448,reach and close the gripper before picking it up,many attempts to reach the tape,83,54
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_341,right,341,does nothing meaningful,only reach near the cup,19,59
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_648,left,648,reach and move the tape,only reach near the tape,86,59
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_653,left,653,reach and move the tape,many attempts to reach the tape,79,61
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_715,right,715,reach and many many attempts to pick up the cup,pick up the cup and drop it before completing the task,57,80
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_35,right,35,reach and pick up the green brick after many attempt,reach and pick up the green brick then put it on the bowl,65,84
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_695,left,695,reach the bowl first then pick up the cup and put it on the bowl,reach the bowl and make many attempts to pick up the cup ,98,58
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_485,left,485,reach and move thw blue towel at the end of the table,only reach the blue towel,86,56
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_277,left,277,reach the toy bear,does nothing meaningful,69,55
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_95,left,95,pick and put a circular token into the bowl,does nothing meaningful,98,17
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_550,right,550,attempts to reach the cup,reach the cup and attempts to pick it up but push the bowl,64,82
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_90,left,90,only reach and pick up the cup,does nothing meaningful,61,26
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_222,left,222,only reach the yellow duck,does nothing meaningful,88,23
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_688,left,688,reach nad many attempts to pick up the cu without success,many attempts to recah the cup,81,56
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_72,right,72,to pick up the cup first and randomly move on there,pick up the cup and failed to put it on the bowl,56,67
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_74,right,74,pick up the cup first and then move to pick up other things,pick up and put a circular token into the bowl,39,94
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_69,left,69,pick up the blue cup and try to place neat the red cup,many attempts to pick up the blue cup,76,55
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_646,left,646,put  the red lego on the bowl,put the red lego on the table,81,62
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_306,right,306,does nothing meaningful,pick up the black bowl,19,69
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_733,left,733,only reach the cups,many attempts to reach the cups.,59,56
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_33,right,33,reach and pick up the green brick,reach and pick up the green brick and attempt to place it on the bowl,84,86
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_154,left,154,reach and move the small bottle on the left side of the table,reach and push the small bottle,86,63
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_517,left,517,reach and move the cup,many attempts to reach the cup,88,59
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_677,left,677,reach and move the tape,many attempts to reach the tape,83,66
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_481,right,481,reach near the blue towel,reach and mover the blue towel along with mat,61,81
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_722,left,722,pick up the blue cup and drop it before completing the task,many attempts to pick up the blue cup,81,64
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_428,right,428,many attempts to reach the mug,reach the mug and push it down,66,80
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_91,left,91,pick up the cup and drop it before completing the task,many attempt to reach the cup,66,58
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_415,right,415,reach and push the mug again bring its original position,reach and pick up the mug and move on the left,79,79
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_15,right,15,only reach near the green brick,reach near the green brick and amke some attempts to pick it up,58,91
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_649,same,649,only reach near the tape,only reach near the tape,60,60
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_587,left,587,reach and pick up the cup,reach and pick up the cup and drop near the bowl,84,65
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_742,same,742,reach and many attempts to pick up the blue cup,reach and many attempts to pick up the blue cup,60,60
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_501,left,501,reach and move the blue towel slightly to the right on the mat,reach and move the blue towel along with mat,82,56
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_202,right,202,reach the scrub only,reach and try to pick up the scrub,58,83
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_348,right,348,many attempts to reach near the cup,reach  and many attempts to pick up the cup but push it down,58,87
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_249,same,249,does nothing meaningful,does nothing meaningful,10,10
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_342,right,342,does nothing meaningful,many attempts to reach the cup,22,76
